Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle(Azimuth),Vertical_Angle(Elevation),Voltage,Current
27/06/2024 7:00,61,315,493,18,77,151,10.11,1.62
27/06/2024 7:30,1003,571,489,905,73,169,7.62,1.25
27/06/2024 8:00,27,739,493,106,175,62,4.39,0.12
27/06/2024 8:30,871,190,667,419,38,90,1.33,0.07
27/06/2024 9:00,430,1005,126,690,140,33,10.34,0.81
27/06/2024 9:30,157,871,272,45,59,32,2.26,1.89
27/06/2024 10:00,553,372,970,826,146,120,9.46,1.26
27/06/2024 10:30,634,71,150,193,95,76,0.08,0.55
27/06/2024 11:00,809,127,243,410,59,116,2.78,0.94
27/06/2024 11:30,968,269,740,438,96,125,5.38,1.95
27/06/2024 12:00,652,547,449,881,141,2,9.88,0.18
27/06/2024 12:30,76,997,326,457,158,122,6.16,1.94
27/06/2024 13:00,414,143,320,519,138,42,9.17,0.69
27/06/2024 13:30,283,651,659,689,135,87,1.56,0.56
27/06/2024 14:00,562,825,779,616,173,147,1.17,0.88
27/06/2024 14:30,7,467,871,708,60,63,10.77,0.77
27/06/2024 15:00,713,361,506,798,14,97,9.07,1.25
27/06/2024 15:30,937,366,664,438,73,66,9.64,1.77
27/06/2024 16:00,77,841,1011,186,106,111,8.75,0.09
27/06/2024 16:30,307,762,618,427,43,12,8.41,0.23
27/06/2024 17:00,230,637,820,418,8,97,5.18,0.76
27/06/2024 17:30,1006,450,214,708,46,66,9.32,0.36
27/06/2024 18:00,801,959,290,548,99,27,0.94,0.96
27/06/2024 18:30,599,820,631,511,155,58,6.87,0.54
27/06/2024 19:00,442,193,465,62,130,43,3.56,0.34
27/06/2024 19:30,526,528,190,1012,108,157,1.48,1.23
27/06/2024 20:00,128,186,348,204,81,3,3.83,0.70
27/06/2024 20:30,357,110,9,275,172,93,9.60,0.92
27/06/2024 21:00,924,684,194,489,168,21,1.20,0.23
27/06/2024 21:30,415,32,865,598,166,148,0.18,0.55
27/06/2024 22:00,288,678,354,592,161,166,8.07,0.06
27/06/2024 22:30,40,267,770,501,110,47,9.50,0.26
27/06/2024 23:00,301,826,281,588,91,148,10.14,0.74
27/06/2024 23:30,998,897,897,109,92,124,3.60,0.95
28/06/2024 0:00,414,134,1004,669,75,0,1.94,0.13
28/06/2024 0:30,113,96,495,399,93,52,3.79,0.44
28/06/2024 1:00,91,119,289,326,102,172,1.57,0.93
28/06/2024 1:30,1005,237,264,276,166,128,8.61,0.05
28/06/2024 2:00,84,464,380,824,164,2,5.84,0.80
28/06/2024 2:30,183,408,290,117,14,103,8.95,1.57
28/06/2024 3:00,948,307,1021,43,91,107,10.50,1.79
28/06/2024 3:30,710,116,308,696,54,174,0.40,1.89
28/06/2024 4:00,120,174,759,746,173,108,2.86,0.46
28/06/2024 4:30,398,402,81,773,93,97,4.34,0.80
28/06/2024 5:00,914,576,911,194,20,126,7.84,1.98
28/06/2024 5:30,658,651,940,590,180,168,3.18,0.97
28/06/2024 6:00,639,447,425,92,41,9,1.10,0.59
28/06/2024 6:30,887,379,135,27,83,161,9.02,1.57
28/06/2024 7:00,28,638,1013,336,103,159,3.37,0.28
28/06/2024 7:30,349,131,595,542,50,45,0.32,1.25
28/06/2024 8:00,135,959,368,55,12,62,11.47,0.52
28/06/2024 8:30,606,615,2,134,150,94,11.96,0.56
28/06/2024 9:00,512,22,997,670,164,168,10.00,0.65
28/06/2024 9:30,949,717,444,499,180,3,7.30,1.51
28/06/2024 10:00,562,99,305,484,151,119,7.37,1.25
28/06/2024 10:30,91,874,816,658,70,19,10.33,0.36
28/06/2024 11:00,786,823,342,401,36,156,10.64,0.71
28/06/2024 11:30,649,63,12,1017,138,152,3.94,1.14
28/06/2024 12:00,654,213,229,621,133,99,1.68,1.65
28/06/2024 12:30,85,29,99,241,165,47,3.48,0.16
28/06/2024 13:00,710,786,636,619,78,31,4.48,0.81
28/06/2024 13:30,578,994,191,100,105,136,0.34,1.31
28/06/2024 14:00,823,718,709,996,32,29,1.17,0.75
28/06/2024 14:30,163,253,673,521,92,79,1.32,0.05
28/06/2024 15:00,167,408,146,859,91,175,3.62,0.36
28/06/2024 15:30,532,854,99,326,67,97,10.08,0.15
28/06/2024 16:00,974,242,732,402,129,109,1.75,0.23
28/06/2024 16:30,564,540,219,856,120,85,3.61,1.15
28/06/2024 17:00,290,768,335,793,47,21,9.59,1.72
28/06/2024 17:30,108,287,926,156,36,116,1.10,1.59
28/06/2024 18:00,326,868,146,853,36,134,1.56,0.86
28/06/2024 18:30,712,493,191,267,76,125,9.07,1.45
28/06/2024 19:00,192,555,952,264,53,54,0.01,1.39
28/06/2024 19:30,66,617,681,641,144,176,8.09,1.04
28/06/2024 20:00,409,867,112,513,8,112,7.86,1.96
28/06/2024 20:30,593,32,353,745,37,157,5.48,1.02
28/06/2024 21:00,914,359,465,719,120,125,1.29,0.99
28/06/2024 21:30,989,847,507,913,146,40,4.18,0.51
28/06/2024 22:00,587,84,791,877,119,178,1.45,1.16
28/06/2024 22:30,766,285,550,767,96,146,6.18,1.11
28/06/2024 23:00,453,660,317,745,32,153,2.41,0.81
28/06/2024 23:30,963,91,148,809,180,144,8.10,1.94
29/06/2024 0:00,563,714,583,533,128,22,8.67,1.67
29/06/2024 0:30,194,480,798,213,106,98,1.95,1.93
29/06/2024 1:00,412,929,75,982,78,151,9.05,0.66
29/06/2024 1:30,157,879,255,489,177,55,9.55,0.11
29/06/2024 2:00,601,341,985,607,17,113,8.39,1.11
29/06/2024 2:30,707,93,611,160,69,145,3.95,0.86
29/06/2024 3:00,982,655,1017,197,106,38,0.72,1.17
29/06/2024 3:30,894,708,479,421,135,39,5.98,0.31
29/06/2024 4:00,779,63,582,685,178,96,8.04,1.20
29/06/2024 4:30,920,802,735,321,40,92,9.24,0.98
29/06/2024 5:00,640,591,105,788,127,178,3.73,0.29
29/06/2024 5:30,204,954,237,582,74,35,0.90,1.08
29/06/2024 6:00,943,1014,798,1004,49,130,8.84,0.80
29/06/2024 6:30,1014,492,1002,945,42,11,9.43,1.32
29/06/2024 7:00,585,979,633,130,1,125,5.16,0.54
29/06/2024 7:30,565,740,947,980,137,62,0.17,0.16
29/06/2024 8:00,834,178,897,334,100,92,5.98,0.62
29/06/2024 8:30,599,28,484,153,163,64,1.43,0.16
29/06/2024 9:00,4,303,625,807,90,74,5.77,1.67
29/06/2024 9:30,59,822,947,763,139,85,10.07,1.09
29/06/2024 10:00,23,11,542,144,6,113,1.04,1.20
29/06/2024 10:30,1,625,143,681,113,141,5.37,0.72
29/06/2024 11:00,793,281,22,133,130,118,10.40,0.14
29/06/2024 11:30,428,691,134,87,120,30,0.98,1.14
29/06/2024 12:00,1006,768,934,948,117,17,0.44,0.05
29/06/2024 12:30,267,982,578,450,3,113,2.76,1.28
29/06/2024 13:00,886,591,1019,299,86,23,1.10,1.48
29/06/2024 13:30,520,627,668,989,39,102,2.42,0.39
29/06/2024 14:00,691,74,864,47,17,164,7.10,1.31
29/06/2024 14:30,129,496,975,983,61,154,4.52,0.97
29/06/2024 15:00,359,713,839,163,65,174,4.49,0.97
29/06/2024 15:30,597,871,832,304,151,65,7.13,0.11
29/06/2024 16:00,145,300,305,989,56,27,1.81,1.45
29/06/2024 16:30,476,566,123,514,58,75,10.07,1.57
29/06/2024 17:00,1017,216,562,435,164,81,1.65,1.94
29/06/2024 17:30,700,697,116,574,173,10,2.75,0.94
29/06/2024 18:00,810,182,342,44,74,12,9.50,0.50
29/06/2024 18:30,680,113,962,77,11,30,2.82,1.04
29/06/2024 19:00,576,841,269,626,44,110,5.23,0.14
29/06/2024 19:30,714,129,690,30,22,83,11.05,0.55
29/06/2024 20:00,741,573,625,214,149,101,4.76,1.24
29/06/2024 20:30,177,75,172,654,169,100,6.47,0.96
29/06/2024 21:00,622,208,110,603,114,17,4.78,1.17
29/06/2024 21:30,974,1016,221,656,109,64,1.40,0.47
29/06/2024 22:00,454,794,858,446,59,66,2.50,1.50
29/06/2024 22:30,438,41,1006,299,112,143,4.85,0.47
29/06/2024 23:00,479,76,692,374,27,160,9.42,0.45
29/06/2024 23:30,317,799,60,454,107,124,11.82,1.18
30/06/2024 0:00,478,264,919,538,153,108,5.92,0.21
30/06/2024 0:30,187,24,806,150,73,129,5.28,1.20
30/06/2024 1:00,59,621,211,958,85,3,5.67,0.23
30/06/2024 1:30,614,79,127,387,78,106,7.54,1.42
30/06/2024 2:00,178,385,11,241,15,86,7.46,0.64
30/06/2024 2:30,229,577,512,473,6,142,6.21,1.91
30/06/2024 3:00,104,647,448,766,33,163,1.95,1.95
30/06/2024 3:30,181,233,611,426,25,84,1.47,1.96
30/06/2024 4:00,537,138,831,817,34,150,7.82,0.42
30/06/2024 4:30,711,78,200,829,161,156,11.29,1.78
30/06/2024 5:00,276,896,590,711,54,145,7.72,0.73
30/06/2024 5:30,994,776,930,1007,28,74,0.01,1.27
30/06/2024 6:00,510,811,595,563,140,43,6.21,1.21
30/06/2024 6:30,455,883,351,745,88,90,0.54,0.13
30/06/2024 7:00,781,379,428,107,58,128,7.10,0.44
30/06/2024 7:30,244,512,182,809,171,160,8.23,0.93
30/06/2024 8:00,951,680,231,897,50,124,1.87,1.15
30/06/2024 8:30,237,183,120,339,5,113,3.88,1.29
30/06/2024 9:00,861,836,391,424,101,26,5.24,1.69
30/06/2024 9:30,757,213,459,681,143,117,11.22,0.39
30/06/2024 10:00,554,1000,276,639,5,78,4.07,1.24
30/06/2024 10:30,487,551,149,707,38,2,5.74,0.54
30/06/2024 11:00,585,105,403,420,11,123,3.68,1.93
30/06/2024 11:30,944,870,869,51,62,148,7.91,1.23
30/06/2024 12:00,113,541,677,791,125,28,7.97,1.77
30/06/2024 12:30,180,3,107,233,104,40,2.87,2.00
30/06/2024 13:00,448,891,397,901,118,1,10.16,1.13
30/06/2024 13:30,631,988,366,111,119,51,10.76,1.92
30/06/2024 14:00,465,869,822,353,166,109,11.78,0.63
30/06/2024 14:30,410,367,356,362,132,57,6.92,1.22
30/06/2024 15:00,995,186,629,639,132,97,3.80,0.15
30/06/2024 15:30,220,639,593,600,129,59,1.28,1.11
30/06/2024 16:00,448,721,56,623,110,96,10.62,0.02
30/06/2024 16:30,446,713,388,829,180,16,7.63,1.22
30/06/2024 17:00,631,450,689,520,13,148,7.56,0.30
30/06/2024 17:30,213,828,355,783,179,66,6.09,1.86
30/06/2024 18:00,857,628,425,69,6,159,9.61,1.89
30/06/2024 18:30,1001,634,460,245,166,94,10.02,1.11
30/06/2024 19:00,216,561,25,823,99,58,10.38,1.81
30/06/2024 19:30,152,653,564,961,89,114,10.11,1.13
30/06/2024 20:00,469,413,697,188,2,172,7.18,0.45
30/06/2024 20:30,89,341,912,619,2,140,0.38,0.44
30/06/2024 21:00,53,741,576,828,132,30,4.84,1.78
30/06/2024 21:30,387,36,422,319,31,169,6.65,1.13
30/06/2024 22:00,83,128,439,48,39,98,1.90,1.19
30/06/2024 22:30,400,971,620,686,29,56,4.22,1.30
30/06/2024 23:00,824,626,571,459,116,64,1.95,0.76
30/06/2024 23:30,775,15,795,206,69,88,8.23,1.88
01/07/2024 0:00,530,229,727,377,128,32,0.59,0.70
01/07/2024 0:30,293,780,225,350,125,157,4.47,0.10
01/07/2024 1:00,550,566,448,899,27,61,2.40,0.40
01/07/2024 1:30,124,262,851,732,179,92,11.28,1.02
01/07/2024 2:00,679,503,531,844,125,111,8.85,0.34
01/07/2024 2:30,1000,635,743,321,136,131,9.42,0.76
01/07/2024 3:00,845,304,353,194,92,1,7.03,0.92
01/07/2024 3:30,477,775,254,303,67,104,3.52,0.30
01/07/2024 4:00,949,697,320,809,149,175,2.87,1.20
01/07/2024 4:30,574,493,850,387,32,136,8.57,0.77
01/07/2024 5:00,633,636,911,941,178,79,6.67,1.84
01/07/2024 5:30,500,440,94,535,30,11,5.28,1.58
01/07/2024 6:00,982,782,887,761,57,70,9.94,1.63
01/07/2024 6:30,457,840,204,826,4,102,0.88,1.50
01/07/2024 7:00,370,793,343,607,115,6,9.51,0.40
01/07/2024 7:30,367,229,257,57,160,80,11.05,0.00
01/07/2024 8:00,510,280,788,857,118,20,7.52,1.29
01/07/2024 8:30,1019,260,169,410,86,99,4.73,1.86
01/07/2024 9:00,794,771,835,166,23,15,8.26,1.03
01/07/2024 9:30,772,242,662,723,106,73,0.97,1.05
01/07/2024 10:00,847,703,768,264,123,62,11.28,1.90
01/07/2024 10:30,15,948,1022,530,133,102,10.48,0.70
01/07/2024 11:00,158,212,145,596,180,29,5.87,1.75
01/07/2024 11:30,278,352,661,667,104,6,2.74,0.92
01/07/2024 12:00,850,408,793,155,135,160,5.56,1.12
01/07/2024 12:30,356,557,649,1020,154,25,8.35,1.83
01/07/2024 13:00,234,795,85,759,137,77,9.49,1.12
01/07/2024 13:30,707,493,499,71,73,168,8.02,1.36
01/07/2024 14:00,494,187,880,975,28,129,8.68,0.62
01/07/2024 14:30,61,377,185,563,40,31,5.74,1.75
01/07/2024 15:00,102,122,793,667,117,76,8.54,1.60
01/07/2024 15:30,912,934,634,666,104,105,2.73,0.14
01/07/2024 16:00,41,811,76,620,39,159,3.16,1.97
01/07/2024 16:30,951,1019,26,61,48,4,4.16,0.92
01/07/2024 17:00,919,419,889,275,154,158,10.65,0.01
01/07/2024 17:30,505,367,904,427,26,173,4.96,0.82
01/07/2024 18:00,911,451,837,110,140,165,8.88,1.59
01/07/2024 18:30,628,742,579,343,52,36,7.40,1.39
01/07/2024 19:00,389,442,624,937,29,72,1.32,1.10
01/07/2024 19:30,404,764,782,370,68,7,8.72,0.38
01/07/2024 20:00,292,421,742,505,145,44,0.49,0.70
01/07/2024 20:30,793,729,808,400,94,95,5.58,1.51
01/07/2024 21:00,965,21,116,197,157,118,9.28,1.24
01/07/2024 21:30,616,348,353,475,165,85,5.88,1.58
01/07/2024 22:00,752,163,623,317,162,141,9.84,1.03
01/07/2024 22:30,566,456,708,265,59,32,7.42,0.52
01/07/2024 23:00,923,863,677,865,147,105,3.70,0.13
01/07/2024 23:30,619,142,518,210,58,119,3.46,1.75
02/07/2024 0:00,435,936,538,691,167,35,7.66,1.13
02/07/2024 0:30,704,661,32,311,22,87,11.23,0.16
02/07/2024 1:00,207,689,303,787,102,163,7.64,1.23
02/07/2024 1:30,400,941,479,611,41,80,0.10,0.44
02/07/2024 2:00,641,559,700,444,2,74,3.45,1.54
02/07/2024 2:30,629,351,271,15,76,160,5.99,0.32
02/07/2024 3:00,722,539,857,723,87,10,9.06,0.89
02/07/2024 3:30,683,128,990,742,135,102,2.74,0.98
02/07/2024 4:00,171,166,668,99,130,132,8.97,1.85
02/07/2024 4:30,864,790,363,632,43,134,4.22,1.65
02/07/2024 5:00,316,1009,277,22,31,93,1.46,0.09
02/07/2024 5:30,874,214,987,576,168,46,0.36,1.01
02/07/2024 6:00,540,832,508,1014,172,164,8.52,1.01
02/07/2024 6:30,942,879,262,38,89,115,3.03,1.25
02/07/2024 7:00,849,257,766,134,38,66,9.91,0.13
02/07/2024 7:30,363,621,786,7,6,50,8.55,0.65
02/07/2024 8:00,752,461,540,411,173,59,11.56,0.76
02/07/2024 8:30,623,209,710,71,3,54,2.15,0.09
02/07/2024 9:00,247,772,327,151,113,106,5.05,1.90
02/07/2024 9:30,433,859,338,135,173,98,11.92,1.72
02/07/2024 10:00,84,525,491,375,96,90,1.21,1.68
02/07/2024 10:30,922,475,548,859,131,180,6.91,1.71
02/07/2024 11:00,380,83,1013,1020,110,30,2.98,1.41
02/07/2024 11:30,712,148,969,703,132,66,10.38,1.04
02/07/2024 12:00,423,233,1009,195,34,87,7.30,0.76
02/07/2024 12:30,204,602,180,436,139,52,8.22,1.58
02/07/2024 13:00,699,939,259,920,25,135,6.83,1.81
02/07/2024 13:30,433,118,854,102,177,138,6.20,1.28
02/07/2024 14:00,967,215,442,279,26,118,9.39,0.05
02/07/2024 14:30,975,4,349,696,36,128,4.32,0.76
02/07/2024 15:00,525,670,623,802,98,14,6.85,1.10
02/07/2024 15:30,268,123,948,767,180,40,10.85,1.55
02/07/2024 16:00,101,330,30,419,139,19,3.09,1.34
02/07/2024 16:30,942,562,146,684,1,97,10.49,1.78
02/07/2024 17:00,216,1020,541,64,93,157,5.40,1.55
02/07/2024 17:30,493,520,530,791,153,67,7.66,1.11
02/07/2024 18:00,72,752,952,438,112,46,9.62,0.25
02/07/2024 18:30,661,379,772,650,102,9,10.49,0.45
02/07/2024 19:00,818,904,506,611,112,135,8.11,0.13
02/07/2024 19:30,660,102,207,363,87,156,2.79,1.58
02/07/2024 20:00,988,522,479,888,101,152,3.46,1.69
02/07/2024 20:30,246,824,769,532,172,88,11.64,0.14
02/07/2024 21:00,843,227,612,155,120,33,2.21,1.68
02/07/2024 21:30,360,60,885,201,32,56,3.33,0.93
02/07/2024 22:00,842,485,455,621,120,86,8.64,1.91
02/07/2024 22:30,37,951,360,1016,98,93,3.54,1.09
02/07/2024 23:00,931,995,489,30,137,40,5.54,1.57
02/07/2024 23:30,615,90,987,217,164,172,6.07,0.73
03/07/2024 0:00,517,865,766,654,175,158,4.37,0.74
03/07/2024 0:30,691,741,883,940,80,62,8.65,0.93
03/07/2024 1:00,222,375,381,709,111,24,4.04,1.22
03/07/2024 1:30,495,457,641,128,11,125,8.92,0.24
03/07/2024 2:00,503,389,225,111,155,84,10.29,0.53
03/07/2024 2:30,936,836,469,52,18,174,9.20,0.58
03/07/2024 3:00,414,413,494,466,84,88,7.81,0.05
03/07/2024 3:30,630,377,388,318,84,58,8.24,1.68
03/07/2024 4:00,547,30,140,400,41,7,11.70,1.99
03/07/2024 4:30,377,313,583,697,160,31,10.45,1.98
03/07/2024 5:00,1019,470,260,364,96,27,7.39,0.40
03/07/2024 5:30,722,967,353,110,118,129,4.38,1.43
03/07/2024 6:00,596,210,203,696,30,83,7.06,1.37
03/07/2024 6:30,302,90,775,76,61,141,11.28,1.48
03/07/2024 7:00,564,124,260,429,103,118,11.15,0.40
03/07/2024 7:30,510,842,20,75,90,34,7.11,1.85
03/07/2024 8:00,107,242,765,560,165,99,2.74,0.79
03/07/2024 8:30,289,444,444,5,72,125,11.47,0.25
03/07/2024 9:00,523,771,666,866,10,164,9.43,0.77
03/07/2024 9:30,55,708,30,882,75,105,9.37,1.41
03/07/2024 10:00,492,581,702,276,85,84,0.76,1.93
03/07/2024 10:30,327,399,742,200,123,24,2.93,1.99
03/07/2024 11:00,485,187,638,322,78,0,7.50,1.14
03/07/2024 11:30,182,460,643,814,125,146,9.95,0.13
03/07/2024 12:00,131,903,471,683,174,153,3.05,1.81
03/07/2024 12:30,243,731,225,312,163,51,6.47,1.81
03/07/2024 13:00,64,963,240,392,52,132,9.43,0.14
03/07/2024 13:30,784,74,26,681,130,50,4.65,1.20
03/07/2024 14:00,12,236,531,265,111,90,7.76,1.35
03/07/2024 14:30,468,380,533,504,89,89,10.97,1.01
03/07/2024 15:00,477,10,874,917,106,91,4.66,1.27
03/07/2024 15:30,646,333,271,858,11,16,2.18,0.26
03/07/2024 16:00,689,84,695,511,10,40,6.57,1.97
03/07/2024 16:30,159,862,275,641,105,4,2.60,0.33
03/07/2024 17:00,392,878,891,1020,50,169,0.39,1.36
03/07/2024 17:30,415,59,455,732,24,132,1.27,1.46
03/07/2024 18:00,318,902,144,485,179,10,5.01,0.93
03/07/2024 18:30,742,771,98,874,92,49,4.51,0.99
03/07/2024 19:00,460,341,564,146,34,172,10.58,1.31
03/07/2024 19:30,590,944,339,327,87,93,7.05,1.08
03/07/2024 20:00,903,206,29,437,137,177,4.04,1.16
03/07/2024 20:30,916,913,115,504,98,77,3.06,0.49
03/07/2024 21:00,254,772,15,632,165,86,5.68,1.07
03/07/2024 21:30,109,988,250,927,53,28,1.39,1.26
03/07/2024 22:00,815,10,60,513,49,121,11.28,0.78
03/07/2024 22:30,92,2,582,685,24,59,11.27,0.40
03/07/2024 23:00,249,825,546,262,136,15,7.79,0.16
03/07/2024 23:30,828,113,832,942,57,144,9.72,0.00
04/07/2024 0:00,796,752,95,451,179,4,2.35,0.74
04/07/2024 0:30,320,162,89,446,1,148,1.31,0.03
04/07/2024 1:00,802,463,616,206,138,3,3.70,0.84
04/07/2024 1:30,986,229,120,788,136,104,9.26,1.18
04/07/2024 2:00,709,508,294,604,15,160,6.78,1.08
04/07/2024 2:30,924,157,324,109,95,91,2.68,1.35
04/07/2024 3:00,151,866,484,722,180,168,7.09,0.70
04/07/2024 3:30,911,874,550,381,128,108,0.34,1.85
04/07/2024 4:00,500,267,949,197,179,14,11.67,1.03
04/07/2024 4:30,763,23,631,692,50,102,5.99,0.71
04/07/2024 5:00,631,913,351,591,127,86,0.21,1.94
04/07/2024 5:30,838,388,103,649,20,83,0.22,0.57
04/07/2024 6:00,442,519,866,1023,124,41,9.12,1.95
04/07/2024 6:30,3,876,879,592,76,27,0.18,1.47
04/07/2024 7:00,487,210,991,644,13,92,7.95,1.58
04/07/2024 7:30,398,296,789,841,170,138,6.03,0.21
04/07/2024 8:00,656,296,418,663,103,38,3.64,1.52
04/07/2024 8:30,818,693,693,749,39,168,4.23,1.92
04/07/2024 9:00,363,995,97,495,120,110,6.13,1.99
04/07/2024 9:30,832,418,914,1013,163,114,2.42,0.05
04/07/2024 10:00,10,776,850,1010,144,71,5.12,0.79
04/07/2024 10:30,437,965,724,600,20,118,1.25,1.14
04/07/2024 11:00,160,54,882,286,101,16,6.80,1.96
04/07/2024 11:30,907,552,187,683,135,63,6.84,1.11
04/07/2024 12:00,62,376,371,521,127,46,6.27,0.38
04/07/2024 12:30,135,313,141,640,102,32,8.82,0.82
04/07/2024 13:00,595,278,857,347,38,77,8.48,0.57
04/07/2024 13:30,175,934,630,512,2,143,10.44,0.16
04/07/2024 14:00,194,553,603,760,47,165,7.38,1.26
04/07/2024 14:30,257,136,610,702,51,27,10.56,1.86
04/07/2024 15:00,430,557,497,694,56,70,1.66,1.14
04/07/2024 15:30,654,457,389,872,107,16,11.26,1.79
04/07/2024 16:00,903,699,115,171,101,130,6.23,1.00
04/07/2024 16:30,822,80,965,971,42,165,11.72,1.95
04/07/2024 17:00,863,900,123,616,178,111,11.82,0.75
04/07/2024 17:30,495,664,650,569,157,86,5.65,1.22
04/07/2024 18:00,172,520,235,105,180,61,10.56,0.63
04/07/2024 18:30,975,218,955,910,177,173,7.35,1.71
04/07/2024 19:00,139,61,416,499,76,139,1.97,1.74
04/07/2024 19:30,433,398,7,368,145,85,5.76,0.11
04/07/2024 20:00,490,717,418,2,71,9,0.05,1.80
04/07/2024 20:30,459,955,779,508,120,123,4.28,0.09
04/07/2024 21:00,54,155,388,86,163,132,8.50,0.35
04/07/2024 21:30,114,32,677,560,111,137,6.53,0.51
04/07/2024 22:00,743,503,578,826,8,50,0.48,0.41
04/07/2024 22:30,765,880,468,536,131,58,5.56,1.96
04/07/2024 23:00,358,879,164,765,0,10,8.46,0.88
04/07/2024 23:30,196,600,766,434,76,125,4.60,1.85
05/07/2024 0:00,39,337,689,514,18,123,9.30,1.55
05/07/2024 0:30,39,766,750,271,93,131,0.11,1.04
05/07/2024 1:00,239,361,875,275,45,33,7.05,0.17
05/07/2024 1:30,283,870,639,464,33,150,8.48,1.57
05/07/2024 2:00,801,223,928,302,74,21,10.94,1.94
05/07/2024 2:30,858,17,780,179,46,17,11.08,1.58
05/07/2024 3:00,567,694,378,891,151,79,8.10,1.29
05/07/2024 3:30,862,1,166,73,72,22,9.92,1.54
05/07/2024 4:00,989,41,520,762,85,36,10.20,1.74
05/07/2024 4:30,808,952,212,732,142,65,7.00,0.35
05/07/2024 5:00,795,313,195,828,165,111,4.46,0.62
05/07/2024 5:30,995,72,858,582,41,44,5.61,0.39
05/07/2024 6:00,735,38,973,282,61,88,1.41,1.64
05/07/2024 6:30,49,104,420,636,141,97,11.96,1.56
05/07/2024 7:00,841,525,545,828,36,87,8.63,1.95
05/07/2024 7:30,333,335,414,852,9,162,10.09,1.87
05/07/2024 8:00,409,1,789,571,67,2,7.06,0.88
05/07/2024 8:30,122,490,337,990,27,129,5.16,1.42
05/07/2024 9:00,301,443,162,607,34,57,1.33,1.06
05/07/2024 9:30,932,769,648,59,124,14,7.29,1.70
05/07/2024 10:00,330,457,927,618,128,103,2.03,1.62
05/07/2024 10:30,319,438,329,66,33,40,4.37,0.67
05/07/2024 11:00,578,47,912,385,52,33,8.10,0.57
05/07/2024 11:30,558,90,710,358,17,150,0.11,0.47
05/07/2024 12:00,49,507,781,62,145,52,5.56,0.07
05/07/2024 12:30,889,646,478,819,149,138,1.04,0.88
05/07/2024 13:00,866,293,269,793,67,127,9.96,0.20
05/07/2024 13:30,194,514,541,640,57,165,10.19,1.65
05/07/2024 14:00,799,665,555,707,47,158,2.98,0.40
05/07/2024 14:30,10,150,31,658,111,106,2.43,1.68
05/07/2024 15:00,840,960,451,616,90,145,8.22,1.38
05/07/2024 15:30,26,647,941,827,43,163,9.73,1.27
05/07/2024 16:00,734,101,731,949,101,106,11.50,1.42
05/07/2024 16:30,898,901,432,412,91,111,4.17,1.73
05/07/2024 17:00,862,407,835,512,178,163,8.05,1.12
05/07/2024 17:30,69,421,384,676,14,92,11.94,0.49
05/07/2024 18:00,699,968,422,295,40,126,6.63,1.42
05/07/2024 18:30,621,702,42,430,32,134,5.70,0.71
05/07/2024 19:00,859,792,121,357,155,140,3.04,0.87
05/07/2024 19:30,13,605,187,68,65,44,6.02,0.68
05/07/2024 20:00,830,811,1015,973,1,12,6.34,0.10
05/07/2024 20:30,124,785,574,267,20,72,2.71,0.80
05/07/2024 21:00,660,34,402,320,162,177,7.35,1.34
05/07/2024 21:30,548,500,239,441,20,27,2.93,1.22
05/07/2024 22:00,549,966,503,1019,103,21,8.79,0.45
05/07/2024 22:30,705,930,66,533,34,36,11.24,1.98
05/07/2024 23:00,287,550,507,372,40,80,1.68,0.67
05/07/2024 23:30,938,9,310,746,44,75,6.73,1.37
06/07/2024 0:00,134,972,409,360,117,80,8.28,0.49
06/07/2024 0:30,538,192,688,397,0,40,0.68,1.99
06/07/2024 1:00,861,84,657,513,126,156,5.34,0.53
06/07/2024 1:30,959,652,676,644,68,26,10.37,0.11
06/07/2024 2:00,979,971,101,221,46,9,2.03,0.84
06/07/2024 2:30,602,760,533,450,25,95,2.58,0.80
06/07/2024 3:00,64,990,425,433,99,48,0.79,0.02
06/07/2024 3:30,574,995,223,575,13,147,6.63,1.85
06/07/2024 4:00,600,856,324,367,122,61,3.96,0.97
06/07/2024 4:30,815,478,852,27,65,82,11.06,1.69
06/07/2024 5:00,1023,312,656,406,1,14,2.51,1.10
06/07/2024 5:30,381,307,116,6,129,68,6.63,0.60
06/07/2024 6:00,529,260,994,951,53,128,0.86,1.92
06/07/2024 6:30,262,206,491,933,118,67,2.80,0.94
06/07/2024 7:00,110,683,734,961,91,167,3.13,0.32
06/07/2024 7:30,774,212,595,577,53,11,2.57,0.58
06/07/2024 8:00,92,663,570,69,139,115,3.30,1.82
06/07/2024 8:30,796,719,967,252,77,152,7.08,0.90
06/07/2024 9:00,845,890,668,440,127,124,9.55,0.34
06/07/2024 9:30,27,363,336,558,178,84,8.53,1.03
06/07/2024 10:00,977,301,186,265,105,168,5.06,1.19
06/07/2024 10:30,863,850,656,421,23,109,7.25,1.90
06/07/2024 11:00,79,752,873,46,127,114,5.22,1.38
06/07/2024 11:30,496,653,1021,728,50,124,1.14,0.73
06/07/2024 12:00,881,583,561,365,7,103,7.28,1.72
06/07/2024 12:30,941,869,357,222,55,88,11.63,0.07
06/07/2024 13:00,224,266,718,260,96,130,2.10,1.87
06/07/2024 13:30,306,296,691,418,161,38,11.84,1.67
06/07/2024 14:00,188,89,626,96,8,108,2.13,1.93
06/07/2024 14:30,7,640,384,943,44,105,7.15,0.48
