Time,LDR1,LDR2,LDR3,LDR4,Horizontal_Angle,Vertical_Angle,Voltage,Current
28/06/2024 6:00,639,447,425,92,41,9,1.104354395,0.589595912
28/06/2024 6:30,887,379,135,27,83,161,9.016036433,1.569981536
28/06/2024 7:00,28,638,1013,336,103,159,3.37188849,0.275287104
28/06/2024 7:30,349,131,595,542,50,45,0.320026827,1.245075435
28/06/2024 8:00,135,959,368,55,12,62,11.46769347,0.523275651
28/06/2024 8:30,606,615,2,134,150,94,11.95689952,0.557023924
28/06/2024 9:00,512,22,997,670,164,168,9.997374158,0.654212104
28/06/2024 9:30,949,717,444,499,180,3,7.300080427,1.507514962
28/06/2024 10:00,562,99,305,484,151,119,7.365189203,1.251630867
28/06/2024 10:30,91,874,816,658,70,19,10.32622978,0.362442188
28/06/2024 11:00,786,823,342,401,36,156,10.64077715,0.710662414
28/06/2024 11:30,649,63,12,1017,138,152,3.943439314,1.136910385
28/06/2024 12:00,654,213,229,621,133,99,1.683662047,1.64847264
28/06/2024 12:30,85,29,99,241,165,47,3.477548229,0.155388549
28/06/2024 13:00,710,786,636,619,78,31,4.479425081,0.810234921
28/06/2024 13:30,578,994,191,100,105,136,0.337823367,1.313838534
28/06/2024 14:00,823,718,709,996,32,29,1.170870985,0.751740328
28/06/2024 14:30,163,253,673,521,92,79,1.317977211,0.045434386
28/06/2024 15:00,167,408,146,859,91,175,3.619462432,0.360024683
28/06/2024 15:30,532,854,99,326,67,97,10.08135994,0.148247625
28/06/2024 16:00,974,242,732,402,129,109,1.74928938,0.232596213
28/06/2024 16:30,564,540,219,856,120,85,3.613610736,1.151792099
28/06/2024 17:00,290,768,335,793,47,21,9.590393991,1.72086404
28/06/2024 17:30,108,287,926,156,36,116,1.102701571,1.585396342
28/06/2024 18:00,326,868,146,853,36,134,1.563046127,0.863548835
28/06/2024 18:30,712,493,191,267,76,125,9.065208485,1.447022002
28/06/2024 19:00,192,555,952,264,53,54,0.01012109,1.389513099
28/06/2024 19:30,66,617,681,641,144,176,8.090417986,1.035127077
28/06/2024 20:00,409,867,112,513,8,112,7.864182803,1.958772127
28/06/2024 20:30,593,32,353,745,37,157,5.476677985,1.017147523
28/06/2024 21:00,914,359,465,719,120,125,1.288973989,0.992741497
28/06/2024 21:30,989,847,507,913,146,40,4.180595478,0.510097457
28/06/2024 22:00,587,84,791,877,119,178,1.4520786,1.156617079
28/06/2024 22:30,766,285,550,767,96,146,6.183214175,1.110087971
28/06/2024 23:00,453,660,317,745,32,153,2.414547493,0.808680496
28/06/2024 23:30,963,91,148,809,180,144,8.097481476,1.935900584
29/06/2024 0:00,563,714,583,533,128,22,8.672546581,1.667859522
29/06/2024 0:30,194,480,798,213,106,98,1.949944148,1.929786727
29/06/2024 1:00,412,929,75,982,78,151,9.0472526,0.663760645
29/06/2024 1:30,157,879,255,489,177,55,9.548721546,0.109127631
29/06/2024 2:00,601,341,985,607,17,113,8.387792986,1.105472217
29/06/2024 2:30,707,93,611,160,69,145,3.946962862,0.861128855
29/06/2024 3:00,982,655,1017,197,106,38,0.723205313,1.168413816
29/06/2024 3:30,894,708,479,421,135,39,5.983059962,0.308205112
29/06/2024 4:00,779,63,582,685,178,96,8.041987829,1.196665249
29/06/2024 4:30,920,802,735,321,40,92,9.239843204,0.979522357
29/06/2024 5:00,640,591,105,788,127,178,3.72588417,0.289741206
29/06/2024 5:30,204,954,237,582,74,35,0.896627085,1.077822738
29/06/2024 6:00,943,1014,798,1004,49,130,8.837899203,0.797182749
29/06/2024 6:30,1014,492,1002,945,42,11,9.429552622,1.320812829
29/06/2024 7:00,585,979,633,130,1,125,5.15506353,0.540375759
29/06/2024 7:30,565,740,947,980,137,62,0.17062639,0.159714689
29/06/2024 8:00,834,178,897,334,100,92,5.984868282,0.621978538
29/06/2024 8:30,599,28,484,153,163,64,1.429203931,0.155208336
29/06/2024 9:00,4,303,625,807,90,74,5.768821092,1.665445731
29/06/2024 9:30,59,822,947,763,139,85,10.07048092,1.085103256
29/06/2024 10:00,23,11,542,144,6,113,1.041877343,1.2033868
29/06/2024 10:30,1,625,143,681,113,141,5.371327045,0.72031905
29/06/2024 11:00,793,281,22,133,130,118,10.4022302,0.139698868
29/06/2024 11:30,428,691,134,87,120,30,0.981787086,1.13833751
29/06/2024 12:00,1006,768,934,948,117,17,0.439789181,0.04764298
29/06/2024 12:30,267,982,578,450,3,113,2.761208014,1.279438855
29/06/2024 13:00,886,591,1019,299,86,23,1.099840247,1.480179928
29/06/2024 13:30,520,627,668,989,39,102,2.419623085,0.387746069
29/06/2024 14:00,691,74,864,47,17,164,7.101431337,1.313023262
29/06/2024 14:30,129,496,975,983,61,154,4.521671477,0.97247542
29/06/2024 15:00,359,713,839,163,65,174,4.49240781,0.971114518
29/06/2024 15:30,597,871,832,304,151,65,7.128701658,0.108616222
29/06/2024 16:00,145,300,305,989,56,27,1.807327331,1.448975065
29/06/2024 16:30,476,566,123,514,58,75,10.07386655,1.569890117
29/06/2024 17:00,1017,216,562,435,164,81,1.65398855,1.93589064
29/06/2024 17:30,700,697,116,574,173,10,2.751899352,0.942991855
29/06/2024 18:00,810,182,342,44,74,12,9.503233813,0.496850719
29/06/2024 18:30,680,113,962,77,11,30,2.820637509,1.035448611
29/06/2024 19:00,576,841,269,626,44,110,5.227159926,0.138837661
29/06/2024 19:30,714,129,690,30,22,83,11.05017692,0.552245597
29/06/2024 20:00,741,573,625,214,149,101,4.757655014,1.235282572
29/06/2024 20:30,177,75,172,654,169,100,6.466643481,0.958386909
29/06/2024 21:00,622,208,110,603,114,17,4.781592761,1.173162326
29/06/2024 21:30,974,1016,221,656,109,64,1.403561081,0.473276736
29/06/2024 22:00,454,794,858,446,59,66,2.499460828,1.504248386
29/06/2024 22:30,438,41,1006,299,112,143,4.851158525,0.467265655
29/06/2024 23:00,479,76,692,374,27,160,9.422111965,0.453248052
29/06/2024 23:30,317,799,60,454,107,124,11.82098845,1.181302856
30/06/2024 0:00,478,264,919,538,153,108,5.918274352,0.206994987
30/06/2024 0:30,187,24,806,150,73,129,5.276445915,1.203825321
30/06/2024 1:00,59,621,211,958,85,3,5.668627252,0.226010937
30/06/2024 1:30,614,79,127,387,78,106,7.544296465,1.415446818
30/06/2024 2:00,178,385,11,241,15,86,7.463645213,0.639565206
30/06/2024 2:30,229,577,512,473,6,142,6.209749703,1.91304483
30/06/2024 3:00,104,647,448,766,33,163,1.953276509,1.945442344
30/06/2024 3:30,181,233,611,426,25,84,1.467188747,1.963519571
30/06/2024 4:00,537,138,831,817,34,150,7.818209501,0.415995757
30/06/2024 4:30,711,78,200,829,161,156,11.28795012,1.783349751
30/06/2024 5:00,276,896,590,711,54,145,7.72370346,0.726053945
30/06/2024 5:30,994,776,930,1007,28,74,0.007405809,1.27238115
30/06/2024 6:00,510,811,595,563,140,43,6.20578716,1.209815258
30/06/2024 6:30,455,883,351,745,88,90,0.536304488,0.126596502
30/06/2024 7:00,781,379,428,107,58,128,7.09619884,0.44414086
30/06/2024 7:30,244,512,182,809,171,160,8.226648813,0.932209684
30/06/2024 8:00,951,680,231,897,50,124,1.871550347,1.15088111
30/06/2024 8:30,237,183,120,339,5,113,3.880232755,1.290339197
30/06/2024 9:00,861,836,391,424,101,26,5.243605895,1.693756421
30/06/2024 9:30,757,213,459,681,143,117,11.21822874,0.386132693
30/06/2024 10:00,554,1000,276,639,5,78,4.072499162,1.235818064
30/06/2024 10:30,487,551,149,707,38,2,5.740631477,0.541306625
30/06/2024 11:00,585,105,403,420,11,123,3.680390524,1.930987833
30/06/2024 11:30,944,870,869,51,62,148,7.912579262,1.233180401
30/06/2024 12:00,113,541,677,791,125,28,7.970301347,1.767995093
30/06/2024 12:30,180,3,107,233,104,40,2.867725232,1.997450766
30/06/2024 13:00,448,891,397,901,118,1,10.1555015,1.126635295
30/06/2024 13:30,631,988,366,111,119,51,10.76201803,1.920350673
30/06/2024 14:00,465,869,822,353,166,109,11.77819981,0.625824894
30/06/2024 14:30,410,367,356,362,132,57,6.922358286,1.215818318
30/06/2024 15:00,995,186,629,639,132,97,3.80403965,0.151179888
30/06/2024 15:30,220,639,593,600,129,59,1.281038451,1.109645534
30/06/2024 16:00,448,721,56,623,110,96,10.62400824,0.01823396
30/06/2024 16:30,446,713,388,829,180,16,7.630491966,1.222157209
30/06/2024 17:00,631,450,689,520,13,148,7.563431233,0.296572281
30/06/2024 17:30,213,828,355,783,179,66,6.088514271,1.856431432
30/06/2024 18:00,857,628,425,69,6,159,9.614628227,1.885164893
30/06/2024 18:30,1001,634,460,245,166,94,10.01878598,1.105159939
30/06/2024 19:00,216,561,25,823,99,58,10.38334292,1.808361535
30/06/2024 19:30,152,653,564,961,89,114,10.10935915,1.131378777
30/06/2024 20:00,469,413,697,188,2,172,7.18362477,0.447443917
30/06/2024 20:30,89,341,912,619,2,140,0.381773191,0.441777963
30/06/2024 21:00,53,741,576,828,132,30,4.838103742,1.777454165
30/06/2024 21:30,387,36,422,319,31,169,6.649639144,1.130717215
30/06/2024 22:00,83,128,439,48,39,98,1.904769335,1.192088498
30/06/2024 22:30,400,971,620,686,29,56,4.222826249,1.304135519
30/06/2024 23:00,824,626,571,459,116,64,1.954724499,0.764649597
30/06/2024 23:30,775,15,795,206,69,88,8.231525005,1.875475504
01/07/2024 0:00,530,229,727,377,128,32,0.594777399,0.69634002
01/07/2024 0:30,293,780,225,350,125,157,4.474108074,0.099090606
01/07/2024 1:00,550,566,448,899,27,61,2.397547761,0.404355143
01/07/2024 1:30,124,262,851,732,179,92,11.2819043,1.02154954
01/07/2024 2:00,679,503,531,844,125,111,8.847888468,0.336808565
01/07/2024 2:30,1000,635,743,321,136,131,9.419016529,0.7619477
01/07/2024 3:00,845,304,353,194,92,1,7.029332929,0.921806745
01/07/2024 3:30,477,775,254,303,67,104,3.523421475,0.296777589
01/07/2024 4:00,949,697,320,809,149,175,2.870787066,1.201372934
01/07/2024 4:30,574,493,850,387,32,136,8.566459312,0.76623217
01/07/2024 5:00,633,636,911,941,178,79,6.671746857,1.843760317
01/07/2024 5:30,500,440,94,535,30,11,5.279340397,1.57539595
01/07/2024 6:00,982,782,887,761,57,70,9.941335677,1.634225772
01/07/2024 6:30,457,840,204,826,4,102,0.882526176,1.496458866
01/07/2024 7:00,370,793,343,607,115,6,9.51484494,0.400695173
01/07/2024 7:30,367,229,257,57,160,80,11.04590653,0.002696865
01/07/2024 8:00,510,280,788,857,118,20,7.523522628,1.28607002
01/07/2024 8:30,1019,260,169,410,86,99,4.730573869,1.858471632
01/07/2024 9:00,794,771,835,166,23,15,8.264050209,1.031204201
01/07/2024 9:30,772,242,662,723,106,73,0.970663715,1.046693842
01/07/2024 10:00,847,703,768,264,123,62,11.28386014,1.897993556
01/07/2024 10:30,15,948,1022,530,133,102,10.47724924,0.702349526
01/07/2024 11:00,158,212,145,596,180,29,5.865781702,1.745760218
01/07/2024 11:30,278,352,661,667,104,6,2.743335422,0.915721777
01/07/2024 12:00,850,408,793,155,135,160,5.559869604,1.12453173
01/07/2024 12:30,356,557,649,1020,154,25,8.34789809,1.828342353
01/07/2024 13:00,234,795,85,759,137,77,9.494965376,1.116834212
01/07/2024 13:30,707,493,499,71,73,168,8.016046819,1.355981991
01/07/2024 14:00,494,187,880,975,28,129,8.67732314,0.621762672
01/07/2024 14:30,61,377,185,563,40,31,5.74435493,1.753058686
01/07/2024 15:00,102,122,793,667,117,76,8.543654781,1.599767413
01/07/2024 15:30,912,934,634,666,104,105,2.732023908,0.140823364
01/07/2024 16:00,41,811,76,620,39,159,3.157788858,1.970062399
01/07/2024 16:30,951,1019,26,61,48,4,4.158010282,0.921601929
01/07/2024 17:00,919,419,889,275,154,158,10.65202673,0.013020244
01/07/2024 17:30,505,367,904,427,26,173,4.964815517,0.823568935
01/07/2024 18:00,911,451,837,110,140,165,8.880373664,1.590784285
01/07/2024 18:30,628,742,579,343,52,36,7.40080508,1.387042568
01/07/2024 19:00,389,442,624,937,29,72,1.321516385,1.103946189
01/07/2024 19:30,404,764,782,370,68,7,8.724727226,0.383615362
01/07/2024 20:00,292,421,742,505,145,44,0.491157348,0.702688176
01/07/2024 20:30,793,729,808,400,94,95,5.583003565,1.514215342
01/07/2024 21:00,965,21,116,197,157,118,9.275717701,1.23894683
01/07/2024 21:30,616,348,353,475,165,85,5.88050053,1.575176938
01/07/2024 22:00,752,163,623,317,162,141,9.844810301,1.03401724
01/07/2024 22:30,566,456,708,265,59,32,7.419356579,0.518359173
01/07/2024 23:00,923,863,677,865,147,105,3.702693064,0.127832726
01/07/2024 23:30,619,142,518,210,58,119,3.463854443,1.746685328
02/07/2024 0:00,435,936,538,691,167,35,7.662658147,1.129122365
02/07/2024 0:30,704,661,32,311,22,87,11.22720489,0.157050531
02/07/2024 1:00,207,689,303,787,102,163,7.637511108,1.229100292
02/07/2024 1:30,400,941,479,611,41,80,0.103961067,0.437002079
02/07/2024 2:00,641,559,700,444,2,74,3.445336385,1.535869548
02/07/2024 2:30,629,351,271,15,76,160,5.98818454,0.31690484
02/07/2024 3:00,722,539,857,723,87,10,9.063526784,0.891901713
02/07/2024 3:30,683,128,990,742,135,102,2.73757825,0.980588512
02/07/2024 4:00,171,166,668,99,130,132,8.970118449,1.847385729
02/07/2024 4:30,864,790,363,632,43,134,4.215097777,1.646866077
02/07/2024 5:00,316,1009,277,22,31,93,1.45892887,0.092350361
02/07/2024 5:30,874,214,987,576,168,46,0.356982124,1.006308669
02/07/2024 6:00,540,832,508,1014,172,164,8.519069283,1.009708391
02/07/2024 6:30,942,879,262,38,89,115,3.026228523,1.246798404
02/07/2024 7:00,849,257,766,134,38,66,9.909190849,0.129926793
02/07/2024 7:30,363,621,786,7,6,50,8.545400807,0.648494435
02/07/2024 8:00,752,461,540,411,173,59,11.55827589,0.761764155
02/07/2024 8:30,623,209,710,71,3,54,2.150162604,0.088963172
02/07/2024 9:00,247,772,327,151,113,106,5.053479665,1.900411745
02/07/2024 9:30,433,859,338,135,173,98,11.91731074,1.716580675
02/07/2024 10:00,84,525,491,375,96,90,1.211918931,1.677232252
02/07/2024 10:30,922,475,548,859,131,180,6.909166364,1.705257993
02/07/2024 11:00,380,83,1013,1020,110,30,2.979086086,1.410542571
02/07/2024 11:30,712,148,969,703,132,66,10.38021866,1.038646713
02/07/2024 12:00,423,233,1009,195,34,87,7.2968552,0.759830483
02/07/2024 12:30,204,602,180,436,139,52,8.21770469,1.576713622
02/07/2024 13:00,699,939,259,920,25,135,6.828482326,1.812644209
02/07/2024 13:30,433,118,854,102,177,138,6.202508845,1.278464438
02/07/2024 14:00,967,215,442,279,26,118,9.388490093,0.05178488
02/07/2024 14:30,975,4,349,696,36,128,4.322096705,0.756385445
02/07/2024 15:00,525,670,623,802,98,14,6.851984014,1.100006799
02/07/2024 15:30,268,123,948,767,180,40,10.84862158,1.550944111
02/07/2024 16:00,101,330,30,419,139,19,3.089777516,1.342175158
02/07/2024 16:30,942,562,146,684,1,97,10.49246464,1.780292782
02/07/2024 17:00,216,1020,541,64,93,157,5.397909126,1.550566609
02/07/2024 17:30,493,520,530,791,153,67,7.664613847,1.10751037
02/07/2024 18:00,72,752,952,438,112,46,9.622990129,0.245091271
02/07/2024 18:30,661,379,772,650,102,9,10.4897925,0.451784095
02/07/2024 19:00,818,904,506,611,112,135,8.109582175,0.130623531
02/07/2024 19:30,660,102,207,363,87,156,2.792235291,1.578772606
02/07/2024 20:00,988,522,479,888,101,152,3.460876054,1.693218831
02/07/2024 20:30,246,824,769,532,172,88,11.64020593,0.135916703
02/07/2024 21:00,843,227,612,155,120,33,2.211303388,1.677524786
02/07/2024 21:30,360,60,885,201,32,56,3.329366395,0.932058914
02/07/2024 22:00,842,485,455,621,120,86,8.638679117,1.907452095
02/07/2024 22:30,37,951,360,1016,98,93,3.536651872,1.087789367
02/07/2024 23:00,931,995,489,30,137,40,5.53848599,1.568401532
02/07/2024 23:30,615,90,987,217,164,172,6.068994647,0.729729785
03/07/2024 0:00,517,865,766,654,175,158,4.374158743,0.740855315
03/07/2024 0:30,691,741,883,940,80,62,8.645393073,0.931080876
03/07/2024 1:00,222,375,381,709,111,24,4.035430056,1.219462732
03/07/2024 1:30,495,457,641,128,11,125,8.919843996,0.244002917
03/07/2024 2:00,503,389,225,111,155,84,10.2946422,0.527907151
03/07/2024 2:30,936,836,469,52,18,174,9.199514021,0.57597116
03/07/2024 3:00,414,413,494,466,84,88,7.810302466,0.053187022
03/07/2024 3:30,630,377,388,318,84,58,8.240773077,1.675161102
03/07/2024 4:00,547,30,140,400,41,7,11.70223128,1.990190592
03/07/2024 4:30,377,313,583,697,160,31,10.45012259,1.976412561
03/07/2024 5:00,1019,470,260,364,96,27,7.389127057,0.401531164
03/07/2024 5:30,722,967,353,110,118,129,4.382618349,1.425679972
03/07/2024 6:00,596,210,203,696,30,83,7.063361186,1.374888377
03/07/2024 6:30,302,90,775,76,61,141,11.27636074,1.484704989
03/07/2024 7:00,564,124,260,429,103,118,11.14537695,0.404325005
03/07/2024 7:30,510,842,20,75,90,34,7.106204813,1.848699491
03/07/2024 8:00,107,242,765,560,165,99,2.738439276,0.78608371
03/07/2024 8:30,289,444,444,5,72,125,11.47264204,0.254958216
03/07/2024 9:00,523,771,666,866,10,164,9.428423862,0.770969729
03/07/2024 9:30,55,708,30,882,75,105,9.373728635,1.406345846
03/07/2024 10:00,492,581,702,276,85,84,0.76300113,1.925874567
03/07/2024 10:30,327,399,742,200,123,24,2.931786776,1.991314302
03/07/2024 11:00,485,187,638,322,78,0,7.501713051,1.142894398
03/07/2024 11:30,182,460,643,814,125,146,9.949383677,0.13208046
03/07/2024 12:00,131,903,471,683,174,153,3.046119094,1.806496486
03/07/2024 12:30,243,731,225,312,163,51,6.469636003,1.80654093
03/07/2024 13:00,64,963,240,392,52,132,9.430611896,0.136341547
03/07/2024 13:30,784,74,26,681,130,50,4.648676087,1.197037157
03/07/2024 14:00,12,236,531,265,111,90,7.76292459,1.354346279
03/07/2024 14:30,468,380,533,504,89,89,10.9675112,1.00986807
03/07/2024 15:00,477,10,874,917,106,91,4.662584746,1.271359028
03/07/2024 15:30,646,333,271,858,11,16,2.176918896,0.256621688
03/07/2024 16:00,689,84,695,511,10,40,6.574699355,1.974710202
03/07/2024 16:30,159,862,275,641,105,4,2.597885076,0.329590595
03/07/2024 17:00,392,878,891,1020,50,169,0.389565716,1.361760721
03/07/2024 17:30,415,59,455,732,24,132,1.266642882,1.462159013
03/07/2024 18:00,318,902,144,485,179,10,5.005876314,0.926889848
03/07/2024 18:30,742,771,98,874,92,49,4.513075169,0.991798717
03/07/2024 19:00,460,341,564,146,34,172,10.57849841,1.314597288
03/07/2024 19:30,590,944,339,327,87,93,7.051922905,1.079485217
03/07/2024 20:00,903,206,29,437,137,177,4.044794194,1.155935694
03/07/2024 20:30,916,913,115,504,98,77,3.063524256,0.494401028
03/07/2024 21:00,254,772,15,632,165,86,5.679612528,1.072851533
03/07/2024 21:30,109,988,250,927,53,28,1.39111847,1.256844197
03/07/2024 22:00,815,10,60,513,49,121,11.27807812,0.784835976
03/07/2024 22:30,92,2,582,685,24,59,11.27251927,0.395387653
03/07/2024 23:00,249,825,546,262,136,15,7.785229004,0.159358486
03/07/2024 23:30,828,113,832,942,57,144,9.722527337,0.000516078
04/07/2024 0:00,796,752,95,451,179,4,2.345920981,0.735681759
04/07/2024 0:30,320,162,89,446,1,148,1.306730565,0.031527014
04/07/2024 1:00,802,463,616,206,138,3,3.697474854,0.840734698
04/07/2024 1:30,986,229,120,788,136,104,9.260285329,1.180941809
04/07/2024 2:00,709,508,294,604,15,160,6.780864851,1.077817741
04/07/2024 2:30,924,157,324,109,95,91,2.679936209,1.352629182
04/07/2024 3:00,151,866,484,722,180,168,7.088294527,0.704658574
04/07/2024 3:30,911,874,550,381,128,108,0.341296584,1.846158469
04/07/2024 4:00,500,267,949,197,179,14,11.67150408,1.03045776
04/07/2024 4:30,763,23,631,692,50,102,5.985605665,0.711440248
04/07/2024 5:00,631,913,351,591,127,86,0.212579408,1.943053351
04/07/2024 5:30,838,388,103,649,20,83,0.224099521,0.570581653
04/07/2024 6:00,442,519,866,1023,124,41,9.121480439,1.951023283
04/07/2024 6:30,3,876,879,592,76,27,0.179777293,1.471861728
04/07/2024 7:00,487,210,991,644,13,92,7.946058374,1.575232011
04/07/2024 7:30,398,296,789,841,170,138,6.026579188,0.206206318
04/07/2024 8:00,656,296,418,663,103,38,3.640462641,1.519902693
04/07/2024 8:30,818,693,693,749,39,168,4.229095416,1.923177544
04/07/2024 9:00,363,995,97,495,120,110,6.127857404,1.994208482
04/07/2024 9:30,832,418,914,1013,163,114,2.422929874,0.048460919
04/07/2024 10:00,10,776,850,1010,144,71,5.115288599,0.791370927
04/07/2024 10:30,437,965,724,600,20,118,1.245871065,1.135756286
04/07/2024 11:00,160,54,882,286,101,16,6.797892521,1.955893442
04/07/2024 11:30,907,552,187,683,135,63,6.844076867,1.111490502
04/07/2024 12:00,62,376,371,521,127,46,6.267174413,0.381749458
04/07/2024 12:30,135,313,141,640,102,32,8.824198556,0.819788555
04/07/2024 13:00,595,278,857,347,38,77,8.478464955,0.566600352
04/07/2024 13:30,175,934,630,512,2,143,10.43809018,0.163042368
04/07/2024 14:00,194,553,603,760,47,165,7.380367645,1.259030479
04/07/2024 14:30,257,136,610,702,51,27,10.55783882,1.859526767
04/07/2024 15:00,430,557,497,694,56,70,1.661580573,1.137651632
04/07/2024 15:30,654,457,389,872,107,16,11.25862009,1.793850838
04/07/2024 16:00,903,699,115,171,101,130,6.226042634,0.996540328
04/07/2024 16:30,822,80,965,971,42,165,11.72077519,1.949276341
04/07/2024 17:00,863,900,123,616,178,111,11.8161035,0.74716186
04/07/2024 17:30,495,664,650,569,157,86,5.650246156,1.22220757
04/07/2024 18:00,172,520,235,105,180,61,10.55662871,0.627500443
04/07/2024 18:30,975,218,955,910,177,173,7.34969706,1.705927676
04/07/2024 19:00,139,61,416,499,76,139,1.9712176,1.739467971
04/07/2024 19:30,433,398,7,368,145,85,5.760156177,0.113904039
04/07/2024 20:00,490,717,418,2,71,9,0.050861407,1.797623957
04/07/2024 20:30,459,955,779,508,120,123,4.280174654,0.092296299
04/07/2024 21:00,54,155,388,86,163,132,8.495281936,0.352332016
